,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp,full_spec_name,file_name_stub
32,771170,Nucifraga,caryocatactes,caryocatactes,birds,Spotted Nutcracker,Maxime Pirio,Austria,"Krimml (near  Wald im Pinzgau), Zell am See District, Salzburg",47.2305,12.1504,1700,"alarm call, call",,adult,field recording,//xeno-canto.org/771170,https://xeno-canto.org/771170/download,XC771170-C_NUCCAR_1_220724-1100.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FWZHXTNMKN/wave/XC771170-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FWZHXTNMKN/wave/XC771170-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FWZHXTNMKN/wave/XC771170-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,11:00,2022-07-24,2022-12-24,[],"High Pass Filter: 1,5 kHz",yes,yes,no,,,no,Active Recorder - Teensy Recorder,Mono,48000,Nucifraga caryocatactes,Nucifraga_caryocatactes_XC771170_C_NUCCAR_1_220724_1100
33,570200,Corvus,corax,,birds,Northern Raven,David Nayer,Austria,"Kanaren, Völkermarkt, Kärnten",46.6555,14.7448,500,begging call,,juvenile,field recording,//xeno-canto.org/570200,https://xeno-canto.org/570200/download,XC570200-Kolkrabe_juv_Kanaren_010620.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWTUKBVNNZ/wave/XC570200-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWTUKBVNNZ/wave/XC570200-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWTUKBVNNZ/wave/XC570200-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,13:35,2020-06-01,2020-06-20,"['Fringilla coelebs', 'Periparus ater']",,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC570200_Kolkrabe_juv_Kanaren_010620
34,953723,Corvus,frugilegus,,birds,Rook,Jonas Baumgärtner,Austria,"Illmitz, Neusiedl am See District, Burgenland",47.7699,16.7535,120,"call, flight call",,,field recording,//xeno-canto.org/953723,https://xeno-canto.org/953723/download,XC953723-Saatkrähe.wav,"{'small': '//xeno-canto.org/sounds/uploaded/BDPKFERTWO/wave/XC953723-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BDPKFERTWO/wave/XC953723-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BDPKFERTWO/wave/XC953723-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,10:12,2024-10-12,2024-12-07,[],"SNR 38dB(ISO/ITU)

Habitat: Reed belt of Lake Neusiedl, ARU about 650m up to land",no,no,no,,,yes,WildlifeAcoustics Song Meter Micro 2,,24000,Corvus frugilegus,Corvus_frugilegus_XC953723_Saatkrahewav
35,863421,Periparus,ater,,birds,Coal Tit,Chèvremont Fabian,Belgium,"Arrondissement de Verviers (near  Theux), Liège, Région Wallonne",,,220,song,,,field recording,//xeno-canto.org/863421,https://xeno-canto.org/863421/download,"XC863421-15-05-23-(mésange-noire,-chant-1x,-fagne-de-la-Poleur).wav","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863421-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863421-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863421-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,10:00,2023-05-15,2024-01-23,[],,yes,yes,no,,,no,,,44100,Periparus ater,Periparus_ater_XC863421_15_05_23_mesange_noire_chant_1x_fagne_de_la_Poleurwav
36,858627,Periparus,ater,,birds,Coal Tit,Wim Jacobs,Belgium,"Hagenbroek, Lier, Flanders",51.1591,4.564,10,call,uncertain,adult,field recording,//xeno-canto.org/858627,https://xeno-canto.org/858627/download,XC858627-zwartemees_hbnLier_16102021_NHPF.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858627-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858627-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858627-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,?,2021-10-16,2024-01-01,[],"Normalised at -3dB, High pass filter (250Hz) applied

",yes,yes,no,,,no,Samsung S9Ultra,,44100,Periparus ater,Periparus_ater_XC858627_zwartemees_hbnLier_16102021_NHPF
37,727246,Periparus,ater,,birds,Coal Tit,Stijn Cooleman,Belgium,"Vloethemveldbos, Snellegem",51.1528,3.113,30,song,,,field recording,//xeno-canto.org/727246,https://xeno-canto.org/727246/download,XC727246-ZwarteMees_Vloethemveldbos_2022-04-18_0810_SC_HPF1600Hz-24dB.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ACTUZNYJOG/wave/XC727246-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ACTUZNYJOG/wave/XC727246-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ACTUZNYJOG/wave/XC727246-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,08:10,2022-04-18,2022-05-27,"['Sylvia atricapilla', 'Corvus corone']","Feisty critter singing in canopy of dense forest with conifers

(point location indicative)

High-Pass Filter at 1600 Hz with 24 dB roll-off

rec. without external mic.",unknown,unknown,unknown,,,no,,,48000,Periparus ater,Periparus_ater_XC727246_ZwarteMees_Vloethemveldbos_2022_04_18_0810_SC_HPF1600Hz_24dB
38,768947,Lophophanes,cristatus,,birds,European Crested Tit,Gil Lissens,Belgium,"Geboortebos Londerzeel (near  Londerzeel), Vlaams-Brabant, Vlaams Gewest",51.0368,4.271,10,call,,adult,in the hand,//xeno-canto.org/768947,https://xeno-canto.org/768947/download,XC768947-2022-12-16-09h48m59s-kuifmees-marselaer.wav,"{'small': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC768947-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC768947-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC768947-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,09:42,2022-12-16,2022-12-16,"['Buteo buteo', 'Parus major', 'Troglodytes troglodytes']","recorded with recForge II on smartphone

One individual fouraging in pine tree",yes,yes,no,,,no,Smartphone,,48000,Lophophanes cristatus,Lophophanes_cristatus_XC768947_2022_12_16_09h48m59s_kuifmees_marselaerwav
39,650893,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,Bernard Collet,Belgium,"Bernissart, Hainaut, Wallonie",50.4674,3.6773,20,song,male,,field recording,//xeno-canto.org/650893,https://xeno-canto.org/650893/download,XC650893-Mesange_bleue_2021-05-20_07-31-02.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC650893-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC650893-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC650893-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,07:31,2021-05-20,2021-05-23,['Erithacus rubecula'],,no,no,no,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC650893_Mesange_bleue_2021_05_20_07_31_02
40,783919,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,Bernard Collet,Belgium,"Arrondissement de Tournai-Mouscron (near  Pecq), Hainaut, Wallonia",50.6716,3.3586,10,call,,,field recording,//xeno-canto.org/783919,https://xeno-canto.org/783919/download,XC783919-Mesange_bleur_2021-04-02_01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC783919-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC783919-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WSTVOVMGXC/wave/XC783919-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,10:00,2021-04-02,2023-03-05,"['Turdus merula', 'Corvus corone']",,no,no,no,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC783919_Mesange_bleur_2021_04_02_01
41,200235,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,Eddy Scheinpflug,Belgium,"Kortrijk, West Flanders, Flanders",50.8053,3.248,30,call,,,field recording,//xeno-canto.org/200235,https://xeno-canto.org/200235/download,XC200235-mésange bleue avelgem.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200235-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200235-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200235-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,16:00,2014-01-18,2014-10-28,[],,yes,yes,no,,,no,,,48000,Cyanistes caeruleus,Cyanistes_caeruleus_XC200235_mesange_bleue_avelgem
42,785342,Parus,major,,birds,Great Tit,Valentijn Hermans,Belgium,"Arrondissement Gent (near  Aalter), East Flanders, Flanders",51.1474,3.4556,20,"call, song",male,,field recording,//xeno-canto.org/785342,https://xeno-canto.org/785342/download,XC785342-koolmees_drongengoed_2A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OHUDOPXNVI/wave/XC785342-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OHUDOPXNVI/wave/XC785342-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OHUDOPXNVI/wave/XC785342-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,07:30,2023-03-11,2023-03-11,[],,yes,yes,no,,,no,Sony PCM a10,Clippy EM272 Stereo Microphone,48000,Parus major,Parus_major_XC785342_koolmees_drongengoed_2A
43,574186,Parus,major,,birds,Great Tit,Alain Malengreau,Belgium,"Hensies, Hainaut, Wallonie",50.4643,3.6824,20,call,,,field recording,//xeno-canto.org/574186,https://xeno-canto.org/574186/download,XC574186-Mésange charbonnière 200602_1000_0CA_Marais d'Harchies_Digue AB_Mixpre 681.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC574186-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC574186-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC574186-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,10:00,2020-06-02,2020-07-07,[],Unedited recording. Telinga Pro 5 + Mixpre 3,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC574186_Mesange_charbonniere_200602_1000_0CA_Marais_dHarchies_Digue_AB_Mixpre_681
44,551734,Parus,major,,birds,Great Tit,Niels Van Doninck,Belgium,"Geel, Antwerpen, Vlaanderen",51.1404,4.992,20,song,,adult,field recording,//xeno-canto.org/551734,https://xeno-canto.org/551734/download,XC551734-Koolmees 2020-04-28 1015 1a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC551734-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC551734-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC551734-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,10:15,2020-04-28,2020-04-28,['Parus major'],,yes,yes,no,,,no,,,48000,Parus major,Parus_major_XC551734_Koolmees_2020_04_28_1015_1a
45,546441,Parus,major,,birds,Great Tit,Elias Tibax,Belgium,"Zandhoven, Antwerpen, Vlaanderen",51.2162,4.6625,10,"call, imitation, mimicry/imitation",male,adult,field recording,//xeno-canto.org/546441,https://xeno-canto.org/546441/download,XC546441-koolklever.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XHRYDGESPG/wave/XC546441-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XHRYDGESPG/wave/XC546441-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XHRYDGESPG/wave/XC546441-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,17:00,2020-04-15,2020-04-16,[],This Great tit is imitating a Eurasian nuthatch for months now.,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC546441_koolklever
46,857257,Parus,major,,birds,Great Tit,Wim Jacobs,Belgium,"Arrondissement Antwerpen (near  Boechout), Antwerpen, Vlaams Gewest",51.1866,4.5181,10,call,uncertain,adult,field recording,//xeno-canto.org/857257,https://xeno-canto.org/857257/download,XC857257-Koolmeespietingbaanwommelgem_180421_NHPF.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC857257-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC857257-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC857257-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,?,2021-04-18,2023-12-23,[],"Normalised at -3dB, High pass filter (250Hz) applied

",no,no,no,,,no,Samsung S9Ultra,,44100,Parus major,Parus_major_XC857257_Koolmeespietingbaanwommelgem_180421_NHPF
47,552023,Parus,major,,birds,Great Tit,Niels Van Doninck,Belgium,"Geel, Antwerpen, Vlaanderen",51.1405,4.9916,20,call,,adult,field recording,//xeno-canto.org/552023,https://xeno-canto.org/552023/download,XC552023-Koolmees 2020-04-29 3a.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC552023-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC552023-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MHVQXRLBKS/wave/XC552023-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,09:50,2020-04-29,2020-04-29,"['Prunella modularis', 'Erithacus rubecula']",,yes,yes,no,,,no,,,48000,Parus major,Parus_major_XC552023_Koolmees_2020_04_29_3a
48,548482,Parus,major,,birds,Great Tit,Frederik Fluyt,Belgium,"Tombeek Kerkstraat (near  Overijse), Vlaams-Brabant, Vlaanderen",50.7542,4.5672,10,song,,,field recording,//xeno-canto.org/548482,https://xeno-canto.org/548482/download,XC548482-koolmees_310320_Tombeek.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/COJPKBPZLS/wave/XC548482-small.png', 'med': '//xeno-canto.org/sounds/uploaded/COJPKBPZLS/wave/XC548482-med.png', 'large': '//xeno-canto.org/sounds/uploaded/COJPKBPZLS/wave/XC548482-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,11:00,2020-03-31,2020-04-20,[],Two different males singing,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC548482_koolmees_310320_Tombeek
49,198422,Parus,major,,birds,Great Tit,Paulo Paixão,Belgium,"Oud-Heverlee, Flemish Brabant, Flanders",50.8149,4.6407,20,song,,,field recording,//xeno-canto.org/198422,https://xeno-canto.org/198422/download,XC198422-MVI_0617 2014-05-25.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ICKWUWIDTY/wave/XC198422-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ICKWUWIDTY/wave/XC198422-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ICKWUWIDTY/wave/XC198422-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,09:51,2014-05-25,2014-10-09,[],calling from dense woods,no,no,no,,,no,,,48000,Parus major,Parus_major_XC198422_MVI_0617_2014_05_25
50,640202,Poecile,palustris,,birds,Marsh Tit,Alain Malengreau,Belgium,"Saint-Ghislain, Hainaut, Wallonie",50.4584,3.7549,20,call,,adult,field recording,//xeno-canto.org/640202,https://xeno-canto.org/640202/download,XC640202-Mésange nonnette 210418_1330_3CB_Hautrage_Près des grand rieu_Iphone 18_13.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC640202-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC640202-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EDRTTPSCEN/wave/XC640202-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,13:30,2021-04-18,2021-04-18,[],"Bird calling while feeding.
Recorded with iPhone 7, +6dB HP Filter 500Hz -6dB.
",yes,yes,unknown,,,no,,,44100,Poecile palustris,Poecile_palustris_XC640202_Mesange_nonnette_210418_1330_3CB_Hautrage_Pres_des_grand_rieu_Iphone_18_13
51,200239,Poecile,palustris,,birds,Marsh Tit,Eddy Scheinpflug,Belgium,"Anzegem, West Flanders, Flanders",50.8156,3.4676,50,song,,,field recording,//xeno-canto.org/200239,https://xeno-canto.org/200239/download,XC200239-mésange nonette st arnoldus (2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200239-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200239-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YNDWVLUTBI/wave/XC200239-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,15:30,2014-01-04,2014-10-28,[],,yes,yes,no,,,no,,,44100,Poecile palustris,Poecile_palustris_XC200239_mesange_nonette_st_arnoldus_2
52,858031,Poecile,montanus,,birds,Willow Tit,Wim Jacobs,Belgium,"Arrondissement de Philippeville (near  Viroinval), Namur, Région Wallonne",50.0882,4.5944,150,"call, song",uncertain,adult,field recording,//xeno-canto.org/858031,https://xeno-canto.org/858031/download,XC858031-matkop_BoomgaardViroindourbes160821_NHPF.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858031-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858031-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC858031-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,2021-08-16,2023-12-29,[],"Normalised at -3dB, Highpass filter (250Hz) applied",no,no,no,,,no,Samsung S9Ultra,,44100,Poecile montanus,Poecile_montanus_XC858031_matkop_BoomgaardViroindourbes160821_NHPF
53,854592,Poecile,montanus,,birds,Willow Tit,Wim Jacobs,Belgium,"Arrondissement de Philippeville (near  Philippeville), Namur, Wallonia",50.1302,4.5299,180,call,uncertain,adult,field recording,//xeno-canto.org/854592,https://xeno-canto.org/854592/download,XC854592-2023-10-22_15h42Matkop_RolyBelgium_NHPFN.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC854592-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC854592-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SVWDAKEAQI/wave/XC854592-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,15:42,2023-10-22,2023-12-10,"['Turdus iliacus', 'Parus major']","Noramalised at -3dB, High pass filter (250Hz) applied",no,no,no,,,no,Samsung S23Ultra,,44100,Poecile montanus,Poecile_montanus_XC854592_2023_10_22_15h42Matkop_RolyBelgium_NHPFN
54,583663,Poecile,montanus,,birds,Willow Tit,Bram Vogels,Belgium,"Wuustwezel, Antwerpen, Vlaanderen",51.3773,4.6192,20,call,,,field recording,//xeno-canto.org/583663,https://xeno-canto.org/583663/download,XC583663-Matkop 200726 Marum.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC583663-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC583663-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC583663-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,00:00,2020-07-26,2020-08-20,[],,yes,yes,no,,,no,,,44100,Poecile montanus,Poecile_montanus_XC583663_Matkop_200726_Marum
55,234468,Garrulus,glandarius,,birds,Eurasian Jay,Bram Vogels,Belgium,"Kapellen, Antwerpen, Vlaams Gewest",51.3423,4.4302,10,call,,,field recording,//xeno-canto.org/234468,https://xeno-canto.org/234468/download,XC234468-Gaai 150406 Mastenbos miauwende roep.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC234468-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC234468-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC234468-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,09:00,2015-04-06,2015-04-06,[],,yes,yes,no,,,no,,,44100,Garrulus glandarius,Garrulus_glandarius_XC234468_Gaai_150406_Mastenbos_miauwende_roep
56,763744,Garrulus,glandarius,,birds,Eurasian Jay,Bram Vogels,Belgium,"Arrondissement Antwerpen (near  Kalmthout), Antwerp, Flanders",51.4139,4.4422,20,"aberrant, call",,,field recording,//xeno-canto.org/763744,https://xeno-canto.org/763744/download,XC763744-Gaai-220410-Kalmthoutse-heide.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC763744-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC763744-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC763744-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,10:00,2022-04-10,2022-11-27,[],,yes,yes,no,,,no,,,44100,Garrulus glandarius,Garrulus_glandarius_XC763744_Gaai_220410_Kalmthoutse_heide
57,650549,Garrulus,glandarius,,birds,Eurasian Jay,Bram Vogels,Belgium,"Kalmthout, Antwerpen, Vlaanderen",51.4113,4.4371,20,"call, mimicking goshawk",,,field recording,//xeno-canto.org/650549,https://xeno-canto.org/650549/download,XC650549-Gaai 210204 Kalmthoutse heide.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC650549-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC650549-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EJIITXAJNY/wave/XC650549-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,00:00,2021-05-11,2021-05-22,[],,yes,yes,no,,,no,,,44100,Garrulus glandarius,Garrulus_glandarius_XC650549_Gaai_210204_Kalmthoutse_heide
58,734623,Pica,pica,,birds,Eurasian Magpie,Gil Lissens,Belgium,"Arrondissement Mechelen (near  Bornem), Antwerpen, Vlaams Gewest",51.0633,4.2077,10,call,,adult,field recording,//xeno-canto.org/734623,https://xeno-canto.org/734623/download,XC734623-ekster280622mariekerke.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC734623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC734623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OZGQBRPBWB/wave/XC734623-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,17:30,2022-06-28,2022-06-28,['Troglodytes troglodytes'],"24°C, clear skies. 2 magpies talking. Bit to far to get clear recording of total repertoire. The higher tones are a bit muffled. But overall recording turned out okay. Dog and song of eurasian wren in the distance",yes,yes,no,,,no,,,48000,Pica pica,Pica_pica_XC734623_ekster280622mariekerke
59,718623,Pica,pica,,birds,Eurasian Magpie,Chèvremont Fabian,Belgium,"Fléron, Liège, Wallonie",50.6041,5.6641,200,call,,,field recording,//xeno-canto.org/718623,https://xeno-canto.org/718623/download,"XC718623-22-02-22 (pie bavarde, 03.10).mp3","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC718623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC718623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC718623-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,03:10,2022-02-22,2022-04-25,[],Night.,unknown,unknown,unknown,,,no,,,44100,Pica pica,Pica_pica_XC718623_22_02_22_pie_bavarde_0310
60,863502,Corvus,corax,,birds,Northern Raven,Chèvremont Fabian,Belgium,"VIELSALM Route de Saint-Vith (near  Vielsalm), Luxembourg, Région Wallonne",,,360,flight call,,,field recording,//xeno-canto.org/863502,https://xeno-canto.org/863502/download,"XC863502-20-05-23-(bruissement-ailes-grand-corbeau,-Glain).wav","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863502-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863502-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC863502-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,09:00,2023-05-20,2024-01-23,[],Wingbeats.,yes,yes,no,,,no,,,44100,Corvus corax,Corvus_corax_XC863502_20_05_23_bruissement_ailes_grand_corbeau_Glainwav
